1.74766E+12,14.45502148,3.871375154,-100,-61.75354323,-60.93187118,-77.86111403,-100,-100,-51.57993495,-42.12655666,,-38.89013013,,-100,-41.6766304,-36.75548238,-43.82291236,-75.90823254,-76.68448798,-68.99419778,-100,-90.74251667,-84.57398427,-100,-100,-100,-100,-100,-100,-100,-100,-99.0558276,-100,-100,-100,-100,-100,-77.94992653,-100,-100,-94.241897,-93.84736823,-94.18190887,-94.18190887,-72.68195853,-100,-100,-61.15737776,-61.15946784,-99.25142392,-70.72764982,-70.72764982,-70.56748237,-100,-100,-100,-92.48580173,-92.61180807,-66.9653258,-41.29067159,-41.5191501,-46.69290033,-40.33655135,-40.33655135,-40.43834885,-100,-100,-100,-67.77938687,-67.63373881,-67.65912152,-98.57567551,-98.57567551,-98.57567551,-82.12501652,-75.37192056,-64.11705444,-85.2241388,-85.07052638,-85.07052638,-100,-94.96188901,-94.6824493,-100,-100,-100,-75.2194194,-86.22535238,-68.78274895,-87.54692787,-93.18011121,-93.18011121,-100,-100,-100,-96.31597196,-96.31597196,-65.01578107,-90.920345,-64.98990815,-56.00627821,-53.94243629,-56.00627821,-100,-82.45384429,-81.32413098,-100,-94.85368279,-96.11368351,-96.11368351,-100,-99.967704,-100,-100,-100,-100,-100,-100,-90.79281296,-90.79961041,-90.79281296,-66.00833215,-90.5242409,-100,-100,-78.67043502,-60.61846947,-79.66162555,-84.46066357,-64.4758869,-69.72049161,-51.32097989,-100,-91.30681816,-100,-87.21639035,-64.20684211,-100,-67.17233596,-81.36730116,-99.75645463,-82.40619948,-74.06173588,-100,-52.47164189,-100,-92.84716375,-100
1.74766E+12,14.78438319,4.489048904,-100,-64.50722682,-62.54244763,-78.82481119,-100,-100,-49.90447125,-40.44239217,,-39.5262821,,-100,-41.33257595,-35.11184112,-45.28929649,-78.61502083,-79.45643122,-70.87552717,-100,-92.5569606,-80.94893043,-100,-100,-100,-100,-100,-100,-100,-100,-98.77539628,-100,-100,-100,-100,-100,-79.85275204,-100,-100,-93.10090725,-92.59437819,-93.01386952,-93.01386952,-74.99461814,-100,-100,-62.44642345,-62.44950318,-98.98863624,-74.12229927,-74.12229927,-73.92322337,-100,-100,-100,-90.86993889,-91.03163722,-65.97772583,-39.09834719,-39.28908517,-45.93954885,-39.79574282,-39.79574282,-39.92891308,-100,-100,-100,-68.35524495,-68.17044439,-68.17209302,-98.25299455,-98.25299455,-98.25299455,-84.75635206,-76.9172681,-64.70477682,-86.35799869,-86.16604328,-86.16604328,-100,-94.00784416,-93.64841354,-100,-100,-100,-73.66011571,-83.02355028,-66.09360484,-84.68381176,-91.75735094,-91.75735094,-100,-100,-100,-95.64014822,-95.64014822,-64.33659549,-88.10671124,-65.00693858,-55.47377979,-53.2427283,-55.47377979,-100,-82.84201744,-81.74381782,-100,-93.8557255,-95.48757685,-95.48757685,-100,-99.77331931,-100,-100,-100,-100,-100,-100,-91.95326387,-91.9603825,-91.95326387,-63.84192407,-88.42331267,-100,-100,-80.46640785,-62.31568241,-81.41523222,-84.79436522,-67.04368281,-70.29624978,-50.45815276,-100,-89.3775291,-100,-84.26862517,-62.10879433,-100,-67.80665522,-83.2584694,-99.54102042,-82.79411727,-75.86070862,-100,-49.41013364,-100,-91.33957361,-100
1.74766E+12,15.1044945,5.111566975,-100,-67.65439142,-64.3659817,-79.86331241,-100,-100,-48.482854,-39.0903515,,-40.26639689,,-100,-41.1005531,-33.55974947,-47.25905816,-81.43612905,-82.31755527,-73.1419634,-100,-94.32798619,-77.22870904,-100,-100,-100,-100,-100,-100,-100,-100,-98.54041695,-100,-100,-100,-100,-100,-81.9865113,-100,-100,-91.91793031,-91.31935224,-91.82636034,-91.82636034,-77.59521531,-100,-100,-63.82887779,-63.83298102,-98.76540587,-77.59757323,-77.59757323,-77.35973556,-100,-100,-100,-89.18932096,-89.38697496,-65.12881346,-37.0451213,-37.17660743,-45.30636772,-39.43917315,-39.43917315,-39.60413683,-100,-100,-100,-68.91671515,-68.68998914,-68.6653544,-97.99046604,-97.99046604,-97.99046604,-87.365682,-78.49217239,-65.66520058,-87.63773168,-87.40749767,-87.40749767,-100,-93.02243766,-92.57977259,-100,-100,-100,-72.14269043,-79.73970193,-63.4834994,-81.74914334,-90.30739788,-90.30739788,-100,-100,-100,-94.94230963,-94.94230963,-63.68022521,-85.0581956,-64.96452901,-55.18198959,-52.85227559,-55.18198959,-100,-83.37311532,-82.31802242,-100,-92.84339327,-94.8513712,-94.8513712,-100,-99.59772944,-100,-100,-100,-100,-100,-100,-93.03682026,-93.04414672,-93.03682026,-61.81006446,-86.27438391,-100,-100,-82.48393567,-64.20770983,-83.38067401,-85.25338679,-69.9761957,-70.96491422,-49.84806704,-100,-87.366968,-100,-81.24668836,-60.1083849,-100,-68.76623907,-85.35157024,-99.35033221,-83.32587518,-77.91996054,-100,-46.52705853,-100,-89.80220344,-100
1.74766E+12,15.4448313,5.72326205,-100,-71.10560128,-66.37326736,-80.96635099,-100,-100,-47.30254372,-38.05128529,,-41.08995711,,-100,-40.97246339,-32.13640636,-49.67275497,-84.31806843,-85.21668763,-75.71611564,-100,-96.03303837,-73.47676888,-100,-100,-100,-100,-100,-100,-100,-100,-98.34865718,-100,-100,-100,-100,-100,-84.29114063,-100,-100,-90.7041069,-90.04267294,-90.6382268,-90.6382268,-80.41041855,-100,-100,-65.27887422,-65.28400207,-98.58000075,-81.09743359,-81.09743359,-80.82200847,-100,-100,-100,-87.46223522,-87.69509195,-64.41305953,-35.16590189,-35.21996216,-44.79231941,-39.25597842,-39.25597842,-39.45218637,-100,-100,-100,-69.46070957,-69.18968031,-69.1379942,-97.78457796,-97.78457796,-97.78457796,-89.91899202,-80.0868809,-66.95809966,-89.02727726,-88.75985589,-88.75985589,-100,-92.01474864,-91.48713065,-100,-100,-100,-70.67669297,-76.42956464,-60.98816478,-78.79252562,-88.85370928,-88.85370928,-100,-100,-100,-94.22536584,-94.22536584,-63.05115365,-81.84484523,-64.86946217,-55.10697293,-52.74059995,-55.10697293,-100,-84.03197916,-83.02988241,-100,-91.83245829,-94.20878568,-94.20878568,-100,-99.44085133,-100,-100,-100,-100,-100,-100,-94.04474741,-94.05219849,-94.04474741,-59.93595644,-84.11321449,-100,-100,-84.66619017,-66.26706068,-85.50266984,-85.82440643,-73.19015547,-71.7070393,-49.47028158,-100,-85.29751896,-100,-78.20172067,-58.22238763,-100,-70.01486327,-87.58803221,-99.18386014,-83.98608968,-80.18100802,-100,-43.85674344,-100,-88.26004784,-100
1.74766E+12,15.75986623,6.348364435,-100,-74.77142065,-68.53509856,-82.1236602,-100,-100,-46.35100092,-37.30604419,,-41.97644536,,-100,-40.94020839,-30.87901073,-52.47094456,-87.20735017,-88.10265581,-78.52059307,-100,-97.64956207,-69.75655874,-100,-100,-100,-100,-100,-100,-100,-100,-98.1978845,-100,-100,-100,-100,-100,-86.70657637,-100,-100,-89.47057774,-88.78472287,-89.46831434,-89.46831434,-83.36689634,-100,-100,-66.77054617,-66.77666702,-98.43068879,-84.5658422,-84.5658422,-84.25503163,-100,-100,-100,-85.70696895,-85.97325881,-63.82493492,-33.49559695,-33.45739468,-44.3963664,-39.23529473,-39.23529473,-39.46122798,-100,-100,-100,-69.98414029,-69.66682515,-69.58910096,-97.63181831,-97.63181831,-97.63181831,-92.38226778,-81.69164113,-68.54324801,-90.49057493,-90.18808431,-90.18808431,-100,-90.9938562,-90.38109192,-100,-100,-100,-69.27167271,-73.14889576,-58.64333315,-75.86356162,-87.41974237,-87.41974237,-100,-100,-100,-93.49222651,-93.49222651,-62.4538642,-78.53670727,-64.7285208,-55.22479514,-52.87722321,-55.22479514,-100,-84.80345018,-83.86253537,-100,-90.83869271,-93.56353946,-93.56353946,-100,-99.30260194,-100,-100,-100,-100,-100,-100,-94.97831061,-94.98583326,-94.97831061,-58.24280311,-81.97556431,-100,-100,-86.95634305,-68.46624391,-87.72593863,-86.49410229,-76.602292,-72.50317938,-49.30435526,-100,-83.19156608,-100,-75.18486282,-56.46757637,-100,-71.51630357,-89.90928384,-99.04107433,-84.75937725,-82.58536743,-100,-41.43351529,-100,-86.7381014,-100
1.74766E+12,16.09486881,6.962997065,-100,-78.56241379,-70.82226928,-83.32497333,-100,-100,-45.61568615,-36.83547885,,-42.90534427,,-100,-40.99568964,-29.82476149,-55.59418454,-90.0504855,-90.92428734,-81.47800487,-100,-99.15500224,-66.1315274,-100,-100,-100,-100,-100,-100,-100,-100,-98.08586646,-100,-100,-100,-100,-100,-89.17275485,-100,-100,-88.22848355,-87.56588459,-88.3354684,-88.3354684,-86.39131717,-100,-100,-68.27802709,-68.28507656,-98.31573789,-87.94676096,-87.94676096,-87.60379457,-100,-100,-100,-83.94180942,-84.23874618,-63.35891047,-32.06911445,-31.92715027,-44.11747116,-39.36625816,-39.36625816,-39.61942793,-100,-100,-100,-70.48391943,-70.11873091,-70.01776321,-97.52867509,-97.52867509,-97.52867509,-94.72149497,-83.29670054,-70.38041959,-91.99156421,-91.65714926,-91.65714926,-100,-89.96883946,-89.2722606,-100,-100,-100,-67.93717907,-69.95345261,-56.48473667,-73.01185436,-86.02895441,-86.02895441,-100,-100,-100,-92.74580129,-92.74580129,-61.89284026,-75.20382886,-64.54848762,-55.51152154,-53.23166716,-55.51152154,-100,-85.67236959,-84.79911892,-100,-89.87786869,-92.91935167,-92.91935167,-100,-99.18289822,-100,-100,-100,-100,-100,-100,-95.83877513,-95.84634645,-95.83877513,-56.75380758,-79.89719324,-100,-100,-89.29756601,-70.77776847,-89.9951993,-87.24915254,-80.12933519,-73.33388883,-49.32984697,-100,-81.07149348,-100,-72.24725557,-54.86072493,-100,-73.23433571,-92.25675365,-98.92144491,-85.63035438,-85.07455516,-100,-39.29170095,-100,-85.26135871,-100
1.74766E+12,16.40866379,7.588722813,-100,-82.38914494,-73.20557346,-84.56002367,-100,-100,-45.08405991,-36.62043992,,-43.85613643,,-100,-41.13080869,-29.01085759,-58.98303255,-92.79398561,-93.63040972,-84.51096022,-100,-100,-62.66512365,-100,-100,-100,-100,-100,-100,-100,-100,-98.01037061,-100,-100,-100,-100,-100,-91.6296124,-100,-100,-86.98896505,-86.40654068,-87.25853444,-87.25853444,-89.41034951,-100,-100,-69.77545043,-69.78333139,-98.23341597,-91.18415172,-91.18415172,-90.81328683,-100,-100,-100,-82.18504393,-82.5088247,-63.00945705,-30.92136237,-30.66747423,-43.95459616,-39.63800478,-39.63800478,-39.9149525,-100,-100,-100,-70.95695907,-70.54270482,-70.42306951,-97.47163629,-97.47163629,-97.47163629,-96.90265924,-84.89230664,-72.42938834,-93.49418458,-93.1320171,-93.1320171,-100,-88.94877755,-88.1712409,-100,-100,-100,-66.68276145,-66.89899251,-54.54810749,-70.28700685,-84.70480264,-84.70480264,-100,-100,-100,-91.98899985,-91.98899985,-61.37256522,-71.91625716,-64.33614537,-55.94321747,-53.77345363,-55.94321747,-100,-86.62357863,-85.82277067,-100,-88.96575841,-92.27994147,-92.27994147,-100,-99.08165713,-100,-100,-100,-100,-100,-100,-96.62740625,-96.63503351,-96.62740625,-55.49217296,-77.91386118,-100,-100,-91.63303074,-73.17414331,-92.25517077,-88.07623533,-83.68801494,-74.17972202,-49.52631558,-100,-78.95968526,-100,-69.44003964,-53.41860717,-100,-75.13273545,-94.57187018,-98.82444202,-86.58363755,-87.59008758,-100,-37.46562734,-100,-83.85481436,-100
1.74766E+12,16.74521236,8.202510286,-100,-86.16217836,-75.65580507,-85.8185445,-100,-100,-44.74358275,-36.64177805,,-44.80830447,,-100,-41.3374671,-28.47449795,-62.57804619,-95.38436172,-96.16985047,-87.54206829,-100,-100,-59.42079628,-100,-100,-100,-100,-100,-100,-100,-100,-97.9691645,-100,-100,-100,-100,-100,-94.01708534,-100,-100,-85.76316296,-85.3270737,-86.25635791,-86.25635791,-92.35066187,-100,-100,-71.23694963,-71.2455322,-98.18199095,-94.22197636,-94.22197636,-93.82849795,-100,-100,-100,-80.45495974,-80.80076499,-62.77104552,-30.08724869,-29.71661187,-43.90670386,-40.03967069,-40.03967069,-40.33596795,-100,-100,-100,-71.40017131,-70.93605414,-70.80410839,-97.45718991,-97.45718991,-97.45718991,-98.89174628,-86.46870689,-74.64992821,-94.96237556,-94.57765418,-94.57765418,-100,-87.94274958,-87.08863702,-100,-100,-100,-65.51796925,-64.04127278,-52.86917776,-67.73862211,-83.47074432,-83.47074432,-100,-100,-100,-91.22473185,-91.22473185,-60.89752247,-68.7440393,-64.09827676,-56.49594825,-54.47210442,-56.49594825,-100,-87.6419185,-86.91662822,-100,-88.11813403,-91.64902801,-91.64902801,-100,-98.99879561,-100,-100,-100,-100,-100,-100,-97.34546925,-97.35318988,-97.34546925,-54.48110234,-76.06132802,-100,-100,-93.90590896,-75.62787739,-94.45057195,-88.96202881,-87.19506112,-75.02123332,-49.87331997,-100,-76.87852553,-100,-66.81435578,-52.1579969,-100,-77.17527855,-96.79606196,-98.74953577,-87.60384323,-90.07348108,-100,-35.98962133,-100,-82.54346292,-100
1.74766E+12,17.0811166,8.816650611,-100,-89.79207831,-78.14375808,-87.09026909,-100,-100,-44.58171517,-36.88034389,,-45.74133099,,-100,-41.60756642,-28.2528815,-66.3197831,-97.76812505,-98.49143709,-90.49393826,-100,-100,-56.46199407,-100,-100,-100,-100,-100,-100,-100,-100,-97.96001568,-100,-100,-100,-100,-100,-96.27511001,-100,-100,-84.562218,-84.34786624,-85.34778426,-85.34778426,-95.13892272,-100,-100,-72.63665813,-72.64577969,-98.15973073,-97.00419675,-97.00419675,-96.59441745,-100,-100,-100,-78.76984414,-79.1318377,-62.63814674,-29.60168137,-29.11280847,-43.97275675,-40.56039196,-40.56039196,-40.87064055,-100,-100,-100,-71.81046826,-71.29608611,-71.1599684,-97.48182395,-97.48182395,-97.48182395,-100,-88.01614879,-77.00181315,-96.36007664,-95.95902684,-95.95902684,-100,-86.95983467,-86.03505316,-100,-100,-100,-64.45235187,-61.43605077,-51.48367966,-65.41630316,-82.35023668,-82.35023668,-100,-100,-100,-90.45590693,-90.45590693,-60.47219543,-65.75722243,-63.84166452,-57.14577921,-55.29714135,-57.14577921,-100,-88.71223043,-88.06382919,-100,-87.35076772,-91.03033043,-91.03033043,-100,-98.93423061,-100,-100,-100,-100,-100,-100,-97.99422941,-98.00211098,-97.99422941,-53.74379885,-74.37535363,-100,-100,-96.05937234,-78.11147964,-96.52612178,-89.89321114,-90.56720365,-75.8389771,-50.350419,-100,-74.85039839,-100,-64.42134472,-51.09566797,-100,-79.32574076,-98.87075751,-98.69619631,-88.67558792,-92.46625202,-100,-34.89800984,-100,-81.352299,-100
1.74766E+12,17.41584592,9.431432104,-100,-93.18940903,-80.64022643,-88.36493075,-100,-100,-44.58591772,-37.3169881,,-46.6346986,,-100,-41.93300819,-28.38320718,-70.14880089,-99.89178681,-100,-93.2891793,-100,-100,-53.85216581,-100,-100,-100,-100,-100,-100,-100,-100,-97.98069169,-100,-100,-100,-100,-100,-98.34362273,-100,-100,-83.39727089,-83.48930087,-84.55165893,-84.55165893,-97.70180055,-100,-100,-73.94870937,-73.95817455,-98.16490324,-99.47477477,-99.47477477,-99.05603488,-100,-100,-100,-77.14798441,-77.51931345,-62.60523156,-29.49956841,-28.89430933,-44.15171729,-41.18930469,-41.18930469,-41.50713659,-100,-100,-100,-72.184762,-71.62010798,-71.48973807,-97.5420264,-97.5420264,-97.5420264,-100,-89.52487982,-79.44481711,-97.65122733,-97.24110144,-97.24110144,-100,-86.00911193,-85.02109352,-100,-100,-100,-63.49545872,-59.13908378,-50.42734534,-63.36965301,-81.36673698,-81.36673698,-100,-100,-100,-89.68543475,-89.68543475,-60.10106747,-63.02585369,-63.57309139,-57.86877566,-56.21808621,-57.86877566,-100,-89.81935564,-89.24751117,-100,-86.67943163,-90.42756788,-90.42756788,-100,-98.8878791,-100,-100,-100,-100,-100,-100,-98.574952,-98.58309225,-98.574952,-53.30346558,-72.89169791,-100,-100,-98.0365926,-80.59745902,-98.42653917,-90.85646047,-93.72117241,-76.61350771,-50.93717157,-100,-72.89768796,-100,-62.3121472,-50.24839419,-100,-81.54789782,-100,-98.66389376,-89.78348808,-94.7099168,-100,-34.22511975,-100,-80.30631718,-100
1.74766E+12,18.10802173,9.535799953,-100,-96.26473478,-83.1160041,-89.63226274,-100,-100,-44.74365091,-37.93256131,,-47.46788991,,-100,-42.30569398,-28.90267391,-74.00565719,-100,-100,-95.8504006,-100,-100,-51.65476028,-100,-100,-100,-100,-100,-100,-100,-100,-98.02896008,-100,-100,-100,-100,-100,-100,-100,-100,-82.27946235,-82.77176014,-83.88682738,-83.88682738,-99.96596386,-100,-100,-75.1472368,-75.15681747,-98.19577639,-100,-100,-100,-100,-100,-100,-75.60766783,-75.98046289,-62.66677085,-29.81581778,-29.09935976,-44.44254795,-41.91554495,-41.91554495,-42.23362233,-100,-100,-100,-72.51996465,-71.90542699,-71.79250594,-97.63428526,-97.63428526,-97.63428526,-100,-90.98514746,-81.93871403,-98.79976714,-98.38884433,-98.38884433,-100,-85.09966049,-84.0573623,-100,-100,-100,-62.65683919,-57.20612916,-49.73590696,-61.64827468,-80.54370247,-80.54370247,-100,-100,-100,-88.91622498,-88.91622498,-59.78862201,-60.61998022,-63.29934009,-58.64100295,-57.20446083,-58.64100295,-100,-90.94813535,-90.45081177,-100,-86.11989795,-89.84445952,-89.84445952,-100,-98.85965801,-100,-100,-100,-100,-100,-100,-99.0889023,-99.09742913,-99.0889023,-53.18330565,-71.64612074,-100,-100,-99.78074143,-83.05832448,-100,-91.83845495,-96.5736973,-77.32537954,-51.61313655,-100,-71.04277834,-100,-60.53790396,-49.63294942,-100,-83.80552549,-100,-98.65209824,-90.9121602,-96.74599179,-100,-34.00527797,-100,-79.43051205,-100
1.74766E+12,17.97453432,8.848645594,-100,-98.9286198,-85.54188504,-90.88199835,-100,-100,-45.04237526,-38.70791418,,-48.22038754,,-100,-42.71752532,-29.84848063,-77.83090961,-100,-100,-98.10021132,-100,-100,-49.93322628,-100,-100,-100,-100,-100,-100,-100,-100,-98.10258839,-100,-100,-100,-100,-100,-100,-100,-100,-81.21993311,-82.21562664,-83.37213506,-83.37213506,-100,-100,-100,-76.20637385,-76.21580915,-98.25061809,-100,-100,-100,-100,-100,-100,-74.16718167,-74.53255664,-62.81723546,-30.58533746,-29.76620505,-44.84421121,-42.72824883,-42.72824883,-43.03826405,-100,-100,-100,-72.81298829,-72.1493504,-72.06736056,-97.75508852,-97.75508852,-97.75508852,-100,-92.3871992,-84.44327787,-99.76963557,-99.36722185,-99.36722185,-100,-84.24055946,-83.15446371,-100,-100,-100,-61.9460427,-55.69294422,-49.44509668,-60.3017712,-79.90459038,-79.90459038,-100,-100,-100,-88.15118726,-88.15118726,-59.53934243,-58.60964917,-63.02719336,-59.43852639,-58.225787,-59.43852639,-100,-92.08341078,-91.65686861,-100,-85.68793882,-89.28472448,-89.28472448,-100,-98.8494843,-100,-100,-100,-100,-100,-100,-99.53734559,-99.54641707,-99.53734559,-53.40652216,-70.67438201,-100,-100,-100,-85.46658497,-100,-92.82587274,-99.0415082,-77.95514694,-52.35787281,-100,-69.30805364,-100,-59.14975575,-49.26610747,-100,-86.06239952,-100,-98.66027989,-92.04622076,-98.51599336,-100,-34.27281138,-100,-78.74987819,-100
1.74766E+12,17.8290031,8.163940795,-100,-100,-87.88866322,-92.10387087,-100,-100,-45.46955131,-39.62389736,,-48.87167409,,-100,-43.16040378,-31.25782627,-81.56511579,-100,-100,-99.96122065,-100,-100,-48.75101258,-100,-100,-100,-100,-100,-100,-100,-100,-98.19934419,-100,-100,-100,-100,-100,-100,-100,-100,-80.22982387,-81.84128294,-83.02642741,-83.02642741,-100,-100,-100,-77.10025399,-77.10925029,-98.32769625,-100,-100,-100,-100,-100,-100,-72.84481322,-73.19286534,-63.05109626,-31.84303542,-30.9330905,-45.35566953,-43.61655242,-43.61655242,-43.90922802,-100,-100,-100,-73.06074502,-72.34918543,-72.31339046,-97.90092419,-97.90092419,-97.90092419,-100,-93.72128252,-86.91828258,-100,-100,-100,-100,-83.44088795,-82.32300194,-100,-100,-100,-61.37261865,-54.65528629,-49.59064665,-59.37974556,-79.47285796,-79.47285796,-100,-100,-100,-87.39323126,-87.39323126,-59.35771214,-57.06490769,-62.76343391,-60.23741131,-59.25158655,-60.23741131,-100,-93.21002315,-92.84881928,-100,-85.39932643,-88.75208191,-88.75208191,-100,-98.85727493,-100,-100,-100,-100,-100,-100,-99.92154716,-99.93135148,-99.92154716,-53.99631822,-70.01224161,-100,-100,-100,-87.79474945,-100,-93.805392,-100,-78.48336428,-53.15093923,-100,-67.71589796,-100,-58.19884328,-49.16464218,-100,-88.28229566,-100,-98.68790884,-93.17028625,-99.9614379,-100,-35.06204688,-100,-78.2894102,-100
1.74766E+12,17.67359926,7.481409002,-100,-100,-90.12713259,-93.28761358,-100,-100,-46.01263957,-40.6613615,,-49.40123218,,-100,-43.62623091,-33.16790976,-85.14883334,-100,-100,-100,-100,-100,-48.17156797,-100,-100,-100,-100,-100,-100,-100,-100,-98.316995,-100,-100,-100,-100,-100,-100,-100,-100,-79.32027537,-81.66911161,-82.86854988,-82.86854988,-100,-100,-100,-77.80301064,-77.81124157,-98.42527879,-100,-100,-100,-100,-100,-100,-71.65884976,-71.97865963,-63.3628241,-33.62381964,-32.63826139,-45.97588539,-44.56959179,-44.56959179,-44.83468051,-100,-100,-100,-73.26014694,-72.50223935,-72.52968419,-98.06828026,-98.06828026,-98.06828026,-100,-94.97764491,-89.32350211,-100,-100,-100,-100,-82.7097251,-81.57358121,-100,-100,-100,-60.94611643,-54.14891271,-50.20828904,-58.9318008,-79.27196247,-79.27196247,-100,-100,-100,-86.64526663,-86.64526663,-59.24821453,-56.05580291,-62.51484447,-61.01372303,-60.25138128,-61.01372303,-100,-94.31281369,-94.0098014,-100,-85.26983292,-88.25025097,-88.25025097,-100,-98.88294684,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54.97589694,-69.69545942,-100,-100,-100,-90.01532685,-100,-94.76369088,-100,-78.89058594,-53.9718947,-100,-66.28869542,-100,-57.73630732,-49.34532738,-100,-90.42898967,-100,-98.73445522,-94.26897314,-100,-100,-36.40731137,-100,-78.07410267,-100
